perfil,tamanho,instancia,algoritmo,exato,status,soma_a,soma_b,diferenca,diferenca_referencia,referencia_comprovada,gap_absoluto,gap_percentual,desequilibrio_relativo_pct,atingiu_otimo,tempo_ms,tempo_min_ms,tempo_max_ms,tempo_desvio_padrao_ms,repeticoes_medicao,memoria_alocada_mb,estados_explorados,chamadas_recursivas,podas,profundidade_maxima,observacao
VALORES_ENORMES,24,valores_enormes_n24_v1,Guloso,false,SUCESSO,629333033,632026878,2693845,139,true,2693706,1937917.9856,0.213567,false,0.0027,0.0026,0.0054,0.0010,7,0.0003,24,0,0,24,
VALORES_ENORMES,24,valores_enormes_n24_v1,KarmarkarKarp,false,SUCESSO,630684245,630675666,8579,139,true,8440,6071.9424,0.000680,false,0.0046,0.0037,0.0052,0.0006,7,0.0052,23,0,0,8,
VALORES_ENORMES,24,valores_enormes_n24_v2,Backtracking,true,SUCESSO,652592775,652592797,22,22,true,0,0.0000,0.000002,true,58.7218,50.0857,67.1733,6.5188,7,0.0002,16777215,16777215,0,24,
VALORES_ENORMES,24,valores_enormes_n24_v2,BranchAndBound,true,SUCESSO,652592797,652592775,22,22,true,0,0.0000,0.000002,true,3.4859,3.3170,3.7663,0.1560,7,0.0007,836445,836445,255717,24,
VALORES_ENORMES,24,valores_enormes_n24_v2,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,"Tabela de PD exigiria 16314819675 celulas (n=24, somaTotal=1305185572), acima do limite de 1073741824."
VALORES_ENORMES,24,valores_enormes_n24_v2,Guloso,false,SUCESSO,652450547,652735025,284478,22,true,284456,1292981.8182,0.021796,false,0.0020,0.0019,0.0032,0.0005,7,0.0003,24,0,0,24,
VALORES_ENORMES,24,valores_enormes_n24_v2,KarmarkarKarp,false,SUCESSO,652585404,652600168,14764,22,true,14742,67009.0909,0.001131,false,0.0050,0.0045,0.0119,0.0027,7,0.0052,23,0,0,6,
VALORES_ENORMES,24,valores_enormes_n24_v3,Backtracking,true,SUCESSO,504492043,504491957,86,86,true,0,0.0000,0.000009,true,57.8605,53.6343,61.1367,2.3203,7,0.0002,16777215,16777215,0,24,
VALORES_ENORMES,24,valores_enormes_n24_v3,BranchAndBound,true,SUCESSO,504492043,504491957,86,86,true,0,0.0000,0.000009,true,7.8084,6.3082,8.8422,0.8794,7,0.0007,1630613,1630613,488601,24,
VALORES_ENORMES,24,valores_enormes_n24_v3,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,"Tabela de PD exigiria 12612300025 celulas (n=24, somaTotal=1008984000), acima do limite de 1073741824."
VALORES_ENORMES,24,valores_enormes_n24_v3,Guloso,false,SUCESSO,504574562,504409438,165124,86,true,165038,191904.6512,0.016365,false,0.0029,0.0026,0.0050,0.0008,7,0.0003,24,0,0,24,
VALORES_ENORMES,24,valores_enormes_n24_v3,KarmarkarKarp,false,SUCESSO,504510445,504473555,36890,86,true,36804,42795.3488,0.003656,false,0.0056,0.0046,0.0077,0.0010,7,0.0052,23,0,0,6,
VALORES_ENORMES,24,valores_enormes_n24_v4,Backtracking,true,SUCESSO,540079532,540079566,34,34,true,0,0.0000,0.000003,true,60.3482,54.5021,73.5464,6.8994,7,0.0002,16777215,16777215,0,24,
VALORES_ENORMES,24,valores_enormes_n24_v4,BranchAndBound,true,SUCESSO,540079532,540079566,34,34,true,0,0.0000,0.000003,true,2.6657,2.5868,2.7581,0.0515,7,0.0007,402357,402357,166541,24,
VALORES_ENORMES,24,valores_enormes_n24_v4,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,"Tabela de PD exigiria 13501988750 celulas (n=24, somaTotal=1080159098), acima do limite de 1073741824."
VALORES_ENORMES,24,valores_enormes_n24_v4,Guloso,false,SUCESSO,541895510,538263588,3631922,34,true,3631888,10682023.5294,0.336240,false,0.0021,0.0020,0.0030,0.0003,7,0.0003,24,0,0,24,
VALORES_ENORMES,24,valores_enormes_n24_v4,KarmarkarKarp,false,SUCESSO,540058483,540100615,42132,34,true,42098,123817.6471,0.003901,false,0.0060,0.0056,0.0075,0.0008,7,0.0052,23,0,0,5,
VALORES_ENORMES,26,valores_enormes_n26_v0,Backtracking,true,SUCESSO,689180768,689180798,30,30,true,0,0.0000,0.000002,true,214.3323,204.8835,240.6521,11.9734,7,0.0003,67108863,67108863,0,26,
VALORES_ENORMES,26,valores_enormes_n26_v0,BranchAndBound,true,SUCESSO,689180768,689180798,30,30,true,0,0.0000,0.000002,true,12.2889,11.9387,14.0824,0.8309,7,0.0007,3124837,3124837,1073041,26,
VALORES_ENORMES,26,valores_enormes_n26_v0,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,"Tabela de PD exigiria 18607881168 celulas (n=26, somaTotal=1378361566), acima do limite de 1073741824."
VALORES_ENORMES,26,valores_enormes_n26_v0,Guloso,false,SUCESSO,689780129,688581437,1198692,30,true,1198662,3995540.0000,0.086965,false,0.0021,0.0021,0.0023,0.0001,7,0.0003,26,0,0,26,
VALORES_ENORMES,26,valores_enormes_n26_v0,KarmarkarKarp,false,SUCESSO,689220168,689141398,78770,30,true,78740,262466.6667,0.005715,false,0.0037,0.0033,0.0045,0.0005,7,0.0056,25,0,0,6,
VALORES_ENORMES,26,valores_enormes_n26_v1,Backtracking,true,SUCESSO,510113293,510113252,41,41,true,0,0.0000,0.000004,true,227.8901,205.7382,265.3346,21.8602,7,0.0003,67108863,67108863,0,26,
VALORES_ENORMES,26,valores_enormes_n26_v1,BranchAndBound,true,SUCESSO,510113252,510113293,41,41,true,0,0.0000,0.000004,true,12.3849,11.7335,14.0098,0.9493,7,0.0007,2718905,2718905,872813,26,
VALORES_ENORMES,26,valores_enormes_n26_v1,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,"Tabela de PD exigiria 13773058371 celulas (n=26, somaTotal=1020226545), acima do limite de 1073741824."
VALORES_ENORMES,26,valores_enormes_n26_v1,Guloso,false,SUCESSO,510643741,509582804,1060937,41,true,1060896,2587551.2195,0.103990,false,0.0032,0.0029,0.0057,0.0011,7,0.0003,26,0,0,26,
VALORES_ENORMES,26,valores_enormes_n26_v1,KarmarkarKarp,false,SUCESSO,510113679,510112866,813,41,true,772,1882.9268,0.000080,false,0.0066,0.0060,0.0084,0.0010,7,0.0056,25,0,0,6,
VALORES_ENORMES,26,valores_enormes_n26_v2,Backtracking,true,SUCESSO,652475429,652475440,11,11,true,0,0.0000,0.000001,true,251.6181,231.5152,288.0365,19.5214,7,0.0003,67108863,67108863,0,26,
VALORES_ENORMES,26,valores_enormes_n26_v2,BranchAndBound,true,SUCESSO,652475429,652475440,11,11,true,0,0.0000,0.000001,true,13.3808,12.6318,18.2002,2.4865,7,0.0007,3255327,3255327,1370938,26,
VALORES_ENORMES,26,valores_enormes_n26_v2,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,"Tabela de PD exigiria 17616836745 celulas (n=26, somaTotal=1304950869), acima do limite de 1073741824."
VALORES_ENORMES,26,valores_enormes_n26_v2,Guloso,false,SUCESSO,655598893,649351976,6246917,11,true,6246906,56790054.5455,0.478709,false,0.0022,0.0022,0.0023,0.0001,7,0.0003,26,0,0,26,
VALORES_ENORMES,26,valores_enormes_n26_v2,KarmarkarKarp,false,SUCESSO,652558621,652392248,166373,11,true,166362,1512381.8182,0.012749,false,0.0054,0.0051,0.0070,0.0008,7,0.0056,25,0,0,6,
VALORES_ENORMES,26,valores_enormes_n26_v3,Backtracking,true,SUCESSO,607407294,607407288,6,6,true,0,0.0000,0.000000,true,248.6970,225.9371,261.0621,10.9207,7,0.0003,67108863,67108863,0,26,
VALORES_ENORMES,26,valores_enormes_n26_v3,BranchAndBound,true,SUCESSO,607407294,607407288,6,6,true,0,0.0000,0.000000,true,16.4696,14.0913,21.1961,3.1079,7,0.0007,3542523,3542523,1066890,26,
VALORES_ENORMES,26,valores_enormes_n26_v3,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,"Tabela de PD exigiria 16399996884 celulas (n=26, somaTotal=1214814582), acima do limite de 1073741824."
VALORES_ENORMES,26,valores_enormes_n26_v3,Guloso,false,SUCESSO,604431709,610382873,5951164,6,true,5951158,99185966.6667,0.489882,false,0.0034,0.0031,0.0070,0.0014,7,0.0003,26,0,0,26,
VALORES_ENORMES,26,valores_enormes_n26_v3,KarmarkarKarp,false,SUCESSO,607381279,607433303,52024,6,true,52018,866966.6667,0.004282,false,0.0048,0.0037,0.0058,0.0007,7,0.0056,25,0,0,7,
VALORES_ENORMES,26,valores_enormes_n26_v4,Backtracking,true,SUCESSO,757688783,757688785,2,2,true,0,0.0000,0.000000,true,234.3400,213.9626,256.7503,13.8838,7,0.0003,67108863,67108863,0,26,
VALORES_ENORMES,26,valores_enormes_n26_v4,BranchAndBound,true,SUCESSO,757688785,757688783,2,2,true,0,0.0000,0.000000,true,13.6357,13.3301,20.8971,3.2172,7,0.0007,3481081,3481081,1314457,26,
VALORES_ENORMES,26,valores_enormes_n26_v4,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,"Tabela de PD exigiria 20457597195 celulas (n=26, somaTotal=1515377568), acima do limite de 1073741824."
VALORES_ENORMES,26,valores_enormes_n26_v4,Guloso,false,SUCESSO,757902487,757475081,427406,2,true,427404,21370200.0000,0.028205,false,0.0024,0.0021,0.0030,0.0003,7,0.0003,26,0,0,26,
VALORES_ENORMES,26,valores_enormes_n26_v4,KarmarkarKarp,false,SUCESSO,757695971,757681597,14374,2,true,14372,718600.0000,0.000949,false,0.0071,0.0062,0.0086,0.0011,7,0.0056,25,0,0,7,
VALORES_ENORMES,100,valores_enormes_n100_v0,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,100,valores_enormes_n100_v0,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,100,valores_enormes_n100_v0,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 5124009080 exige tabela indexada acima do limite de int (n=100).
VALORES_ENORMES,100,valores_enormes_n100_v0,Guloso,false,SUCESSO,2562765514,2561243566,1521948,10,false,1521938,15219380.0000,0.029702,,0.0109,0.0106,0.0119,0.0005,7,0.0010,100,0,0,100,
VALORES_ENORMES,100,valores_enormes_n100_v0,KarmarkarKarp,false,SUCESSO,2562004535,2562004545,10,10,false,0,0.0000,0.000000,,0.0124,0.0119,0.0278,0.0061,7,0.0208,99,0,0,10,
VALORES_ENORMES,100,valores_enormes_n100_v1,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,100,valores_enormes_n100_v1,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,100,valores_enormes_n100_v1,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 5628436101 exige tabela indexada acima do limite de int (n=100).
VALORES_ENORMES,100,valores_enormes_n100_v1,Guloso,false,SUCESSO,2814407331,2814028770,378561,29,false,378532,1305282.7586,0.006726,,0.0111,0.0108,0.0123,0.0005,7,0.0010,100,0,0,100,
VALORES_ENORMES,100,valores_enormes_n100_v1,KarmarkarKarp,false,SUCESSO,2814218036,2814218065,29,29,false,0,0.0000,0.000001,,0.0127,0.0120,0.0304,0.0077,7,0.0208,99,0,0,11,
VALORES_ENORMES,100,valores_enormes_n100_v2,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,100,valores_enormes_n100_v2,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,100,valores_enormes_n100_v2,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 4923717933 exige tabela indexada acima do limite de int (n=100).
VALORES_ENORMES,100,valores_enormes_n100_v2,Guloso,false,SUCESSO,2461923379,2461794554,128825,17,false,128808,757694.1176,0.002616,,0.0132,0.0126,0.0162,0.0015,7,0.0010,100,0,0,100,
VALORES_ENORMES,100,valores_enormes_n100_v2,KarmarkarKarp,false,SUCESSO,2461858975,2461858958,17,17,false,0,0.0000,0.000000,,0.0130,0.0121,0.0331,0.0081,7,0.0208,99,0,0,9,
VALORES_ENORMES,100,valores_enormes_n100_v3,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,100,valores_enormes_n100_v3,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,100,valores_enormes_n100_v3,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 5049521044 exige tabela indexada acima do limite de int (n=100).
VALORES_ENORMES,100,valores_enormes_n100_v3,Guloso,false,SUCESSO,2524824628,2524696416,128212,14,false,128198,915700.0000,0.002539,,0.0128,0.0124,0.0159,0.0012,7,0.0010,100,0,0,100,
VALORES_ENORMES,100,valores_enormes_n100_v3,KarmarkarKarp,false,SUCESSO,2524760529,2524760515,14,14,false,0,0.0000,0.000000,,0.0187,0.0162,0.0385,0.0091,7,0.0208,99,0,0,10,
VALORES_ENORMES,100,valores_enormes_n100_v4,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,100,valores_enormes_n100_v4,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,100,valores_enormes_n100_v4,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 4990136971 exige tabela indexada acima do limite de int (n=100).
VALORES_ENORMES,100,valores_enormes_n100_v4,Guloso,false,SUCESSO,2494933387,2495203584,270197,25,false,270172,1080688.0000,0.005415,,0.0146,0.0142,0.0156,0.0005,7,0.0010,100,0,0,100,
VALORES_ENORMES,100,valores_enormes_n100_v4,KarmarkarKarp,false,SUCESSO,2495068473,2495068498,25,25,false,0,0.0000,0.000001,,0.0295,0.0154,0.0977,0.0287,7,0.0208,99,0,0,12,
VALORES_ENORMES,1000,valores_enormes_n1000_v0,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,1000,valores_enormes_n1000_v0,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,1000,valores_enormes_n1000_v0,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 51453928750 exige tabela indexada acima do limite de int (n=1000).
VALORES_ENORMES,1000,valores_enormes_n1000_v0,Guloso,false,SUCESSO,25726958987,25726969763,10776,0,false,10776,,0.000021,,0.2149,0.2062,0.2635,0.0216,7,0.0213,1000,0,0,1000,
VALORES_ENORMES,1000,valores_enormes_n1000_v0,KarmarkarKarp,false,SUCESSO,25726964375,25726964375,0,0,false,0,0.0000,0.000000,,0.3390,0.2906,0.4729,0.0725,7,0.2308,999,0,0,52,
VALORES_ENORMES,1000,valores_enormes_n1000_v1,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,1000,valores_enormes_n1000_v1,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,1000,valores_enormes_n1000_v1,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 50088122125 exige tabela indexada acima do limite de int (n=1000).
VALORES_ENORMES,1000,valores_enormes_n1000_v1,Guloso,false,SUCESSO,25043984950,25044137175,152225,1,false,152224,15222400.0000,0.000304,,0.1701,0.1677,0.2108,0.0179,7,0.0213,1000,0,0,1000,
VALORES_ENORMES,1000,valores_enormes_n1000_v1,KarmarkarKarp,false,SUCESSO,25044061062,25044061063,1,1,false,0,0.0000,0.000000,,0.5998,0.4906,0.6484,0.0641,7,0.2352,999,0,0,10,
VALORES_ENORMES,1000,valores_enormes_n1000_v2,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,1000,valores_enormes_n1000_v2,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,1000,valores_enormes_n1000_v2,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 49359844143 exige tabela indexada acima do limite de int (n=1000).
VALORES_ENORMES,1000,valores_enormes_n1000_v2,Guloso,false,SUCESSO,24679989491,24679854652,134839,1,false,134838,13483800.0000,0.000273,,0.2201,0.2068,0.2312,0.0101,7,0.0213,1000,0,0,1000,
VALORES_ENORMES,1000,valores_enormes_n1000_v2,KarmarkarKarp,false,SUCESSO,24679922071,24679922072,1,1,false,0,0.0000,0.000000,,0.7369,0.5503,0.9887,0.1484,7,0.2352,999,0,0,11,
VALORES_ENORMES,1000,valores_enormes_n1000_v3,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,1000,valores_enormes_n1000_v3,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,1000,valores_enormes_n1000_v3,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 50714088057 exige tabela indexada acima do limite de int (n=1000).
VALORES_ENORMES,1000,valores_enormes_n1000_v3,Guloso,false,SUCESSO,25356900096,25357187961,287865,1,false,287864,28786400.0000,0.000568,,0.2460,0.2203,0.2816,0.0235,7,0.0213,1000,0,0,1000,
VALORES_ENORMES,1000,valores_enormes_n1000_v3,KarmarkarKarp,false,SUCESSO,25357044029,25357044028,1,1,false,0,0.0000,0.000000,,0.7425,0.5152,1.2575,0.3006,7,0.2352,999,0,0,8,
VALORES_ENORMES,1000,valores_enormes_n1000_v4,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,1000,valores_enormes_n1000_v4,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,1000,valores_enormes_n1000_v4,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 52298892716 exige tabela indexada acima do limite de int (n=1000).
VALORES_ENORMES,1000,valores_enormes_n1000_v4,Guloso,false,SUCESSO,26149480655,26149412061,68594,0,false,68594,,0.000131,,0.1819,0.1681,0.2091,0.0137,7,0.0213,1000,0,0,1000,
VALORES_ENORMES,1000,valores_enormes_n1000_v4,KarmarkarKarp,false,SUCESSO,26149446358,26149446358,0,0,false,0,0.0000,0.000000,,0.3267,0.2845,0.4888,0.0801,7,0.2303,999,0,0,73,
VALORES_ENORMES,10000,valores_enormes_n10000_v0,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,10000,valores_enormes_n10000_v0,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,10000,valores_enormes_n10000_v0,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 505475876312 exige tabela indexada acima do limite de int (n=10000).
VALORES_ENORMES,10000,valores_enormes_n10000_v0,Guloso,false,SUCESSO,252737937891,252737938421,530,0,false,530,,0.000000,,3.0250,2.9082,3.2385,0.1221,7,0.2482,10000,0,0,10000,
VALORES_ENORMES,10000,valores_enormes_n10000_v0,KarmarkarKarp,false,SUCESSO,252737938156,252737938156,0,0,false,0,0.0000,0.000000,,6.2991,5.6141,7.9304,0.8991,7,2.3329,9999,0,0,1016,
VALORES_ENORMES,10000,valores_enormes_n10000_v1,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,10000,valores_enormes_n10000_v1,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,10000,valores_enormes_n10000_v1,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 504074575768 exige tabela indexada acima do limite de int (n=10000).
VALORES_ENORMES,10000,valores_enormes_n10000_v1,Guloso,false,SUCESSO,252037279156,252037296612,17456,0,false,17456,,0.000003,,2.8692,2.5165,3.6784,0.3979,7,0.2482,10000,0,0,10000,
VALORES_ENORMES,10000,valores_enormes_n10000_v1,KarmarkarKarp,false,SUCESSO,252037287884,252037287884,0,0,false,0,0.0000,0.000000,,5.3246,4.5226,7.6128,1.1194,7,2.3327,9999,0,0,1351,
VALORES_ENORMES,10000,valores_enormes_n10000_v2,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,10000,valores_enormes_n10000_v2,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,10000,valores_enormes_n10000_v2,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 504460054198 exige tabela indexada acima do limite de int (n=10000).
VALORES_ENORMES,10000,valores_enormes_n10000_v2,Guloso,false,SUCESSO,252230023552,252230030646,7094,0,false,7094,,0.000001,,2.8920,2.2811,3.0074,0.2446,7,0.2482,10000,0,0,10000,
VALORES_ENORMES,10000,valores_enormes_n10000_v2,KarmarkarKarp,false,SUCESSO,252230027099,252230027099,0,0,false,0,0.0000,0.000000,,7.0626,5.9408,10.6184,1.5291,7,2.3332,9999,0,0,1017,
VALORES_ENORMES,10000,valores_enormes_n10000_v3,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,10000,valores_enormes_n10000_v3,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,10000,valores_enormes_n10000_v3,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 507889596764 exige tabela indexada acima do limite de int (n=10000).
VALORES_ENORMES,10000,valores_enormes_n10000_v3,Guloso,false,SUCESSO,253944797737,253944799027,1290,0,false,1290,,0.000000,,3.5618,2.6077,4.0352,0.5717,7,0.2482,10000,0,0,10000,
VALORES_ENORMES,10000,valores_enormes_n10000_v3,KarmarkarKarp,false,SUCESSO,253944798382,253944798382,0,0,false,0,0.0000,0.000000,,7.0619,4.7553,7.7913,1.2365,7,2.3331,9999,0,0,1102,
VALORES_ENORMES,10000,valores_enormes_n10000_v4,Backtracking,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,10000,valores_enormes_n10000_v4,BranchAndBound,true,NAO_EXECUTADO,,,,,,,,,,,,,,,,,,,,Corte de seguranca da bateria padrao: algoritmo exponencial limitado a n <= 26.
VALORES_ENORMES,10000,valores_enormes_n10000_v4,ProgramacaoDinamica,true,MEMORIA_INVIAVEL,,,,,,,,,,,,,,,,,,,,Soma total 509942959330 exige tabela indexada acima do limite de int (n=10000).
VALORES_ENORMES,10000,valores_enormes_n10000_v4,Guloso,false,SUCESSO,254971463001,254971496329,33328,0,false,33328,,0.000007,,2.4044,2.1794,2.8189,0.2284,7,0.2482,10000,0,0,10000,
VALORES_ENORMES,10000,valores_enormes_n10000_v4,KarmarkarKarp,false,SUCESSO,254971479665,254971479665,0,0,false,0,0.0000,0.000000,,5.4693,4.3539,6.8304,0.9306,7,2.3331,9999,0,0,1172,
PARTICAO_PERFEITA,10,particao_perfeita_n10_v0,Backtracking,true,SUCESSO,2164,2164,0,0,true,0,0.0000,0.000000,true,0.0005,0.0005,0.0005,0.0000,7,0.0002,99,99,0,10,
PARTICAO_PERFEITA,10,particao_perfeita_n10_v0,BranchAndBound,true,SUCESSO,2164,2164,0,0,true,0,0.0000,0.000000,true,0.0017,0.0016,0.0018,0.0001,7,0.0004,163,163,30,10,
PARTICAO_PERFEITA,10,particao_perfeita_n10_v0,ProgramacaoDinamica,true,SUCESSO,2164,2164,0,0,true,0,0.0000,0.000000,true,0.1541,0.1469,0.1575,0.0034,7,0.0231,21650,0,0,10,
PARTICAO_PERFEITA,10,particao_perfeita_n10_v0,Guloso,false,SUCESSO,2164,2164,0,0,true,0,0.0000,0.000000,true,0.0007,0.0006,0.0026,0.0007,7,0.0002,10,0,0,10,
PARTICAO_PERFEITA,10,particao_perfeita_n10_v0,KarmarkarKarp,false,SUCESSO,2164,2164,0,0,true,0,0.0000,0.000000,true,0.0010,0.0010,0.0011,0.0000,7,0.0024,9,0,0,3,
PARTICAO_PERFEITA,10,particao_perfeita_n10_v1,Backtracking,true,SUCESSO,3146,3146,0,0,true,0,0.0000,0.000000,true,0.0012,0.0010,0.0044,0.0012,7,0.0002,123,123,0,10,
PARTICAO_PERFEITA,10,particao_perfeita_n10_v1,BranchAndBound,true,SUCESSO,3146,3146,0,0,true,0,0.0000,0.000000,true,0.0033,0.0026,0.0035,0.0004,7,0.0004,181,181,39,10,
PARTICAO_PERFEITA,10,particao_perfeita_n10_v1,ProgramacaoDinamica,true,SUCESSO,3146,3146,0,0,true,0,0.0000,0.000000,true,0.2106,0.1976,0.2330,0.0141,7,0.0334,31470,0,0,10,
PARTICAO_PERFEITA,10,particao_perfeita_n10_v1,Guloso,false,SUCESSO,3146,3146,0,0,true,0,0.0000,0.000000,true,0.0006,0.0005,0.0009,0.0001,7,0.0002,10,0,0,10,
