perfil,tamanho,instancia,algoritmo,exato,status,soma_a,soma_b,diferenca,diferenca_referencia,referencia_comprovada,gap_absoluto,gap_percentual,desequilibrio_relativo_pct,atingiu_otimo,tempo_ms,tempo_min_ms,tempo_max_ms,tempo_desvio_padrao_ms,repeticoes_medicao,memoria_alocada_mb,estados_explorados,chamadas_recursivas,podas,profundidade_maxima,observacao
UNIFORME_PEQUENO,40,uniforme_pequeno_n40_v1,BranchAndBound,true,SUCESSO,990,990,0,0,true,0,0.0000,0.000000,true,0.1003,0.1003,0.1003,0.0000,1,0.0012,6294,6294,2190,40,
UNIFORME_PEQUENO,40,uniforme_pequeno_n40_v1,ProgramacaoDinamica,true,SUCESSO,990,990,0,0,true,0,0.0000,0.000000,true,0.0981,0.0981,0.0981,0.0000,1,0.0398,39640,0,0,40,
UNIFORME_PEQUENO,40,uniforme_pequeno_n40_v1,Guloso,false,SUCESSO,990,990,0,0,true,0,0.0000,0.000000,true,0.0881,0.0881,0.0881,0.0000,1,0.0006,40,0,0,40,
UNIFORME_PEQUENO,40,uniforme_pequeno_n40_v1,KarmarkarKarp,false,SUCESSO,990,990,0,0,true,0,0.0000,0.000000,true,0.0839,0.0839,0.0839,0.0000,1,0.0085,39,0,0,12,
UNIFORME_PEQUENO,50,uniforme_pequeno_n50_v0,Backtracking,true,TEMPO_LIMITE,,,,,,,,,,,,,,,,,,,,Excedeu 5s
UNIFORME_PEQUENO,50,uniforme_pequeno_n50_v0,BranchAndBound,true,TEMPO_LIMITE,,,,,,,,,,,,,,,,,,,,Excedeu 5s
UNIFORME_PEQUENO,50,uniforme_pequeno_n50_v0,ProgramacaoDinamica,true,SUCESSO,1351,1352,1,1,true,0,0.0000,0.036996,true,0.1353,0.1353,0.1353,0.0000,1,0.0669,67600,0,0,50,
UNIFORME_PEQUENO,50,uniforme_pequeno_n50_v0,Guloso,false,SUCESSO,1352,1351,1,1,true,0,0.0000,0.036996,true,0.0507,0.0507,0.0507,0.0000,1,0.0006,50,0,0,50,
UNIFORME_PEQUENO,50,uniforme_pequeno_n50_v0,KarmarkarKarp,false,SUCESSO,1352,1351,1,1,true,0,0.0000,0.036996,true,0.1307,0.1307,0.1307,0.0000,1,0.0107,49,0,0,6,
UNIFORME_PEQUENO,50,uniforme_pequeno_n50_v1,Backtracking,true,SUCESSO,1072,1072,0,0,true,0,0.0000,0.000000,true,1435.9811,1435.9811,1435.9811,0.0000,1,0.0003,394264595,394264595,0,50,
UNIFORME_PEQUENO,50,uniforme_pequeno_n50_v1,BranchAndBound,true,SUCESSO,1072,1072,0,0,true,0,0.0000,0.000000,true,0.9138,0.9138,0.9138,0.0000,1,0.0014,11803,11803,4961,50,
